,source_pid,des_pid,time,relationship,source,destination
48,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies\Microsoft
49,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKU\S-1-5-21-2994737283-653069417-2221972583-1001\SOFTWARE\Policies\Microsoft\SystemCertificates
50,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
51,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
52,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\SystemCertificates
53,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
54,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
55,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\SystemCertificates
56,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
57,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies
58,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies\Microsoft
59,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Policies\Microsoft\SystemCertificates
60,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
61,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
62,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates
63,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE
64,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft
65,5556,5556,2023-09-27 07:08:11.701,reg_create_del,C:\Windows\Explorer.EXE,HKLM\SOFTWARE\Microsoft\EnterpriseCertificates
